date,district,T2M,T2M_MIN,T2M_MAX,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,grid_lat,grid_lon
2013-04-05,Matale,25.29,21.74,29.65,2.5,87.49,20.13,7.468,80.623
2013-04-06,Matale,25.54,21.8,29.89,0.28,86.23,19.42,7.468,80.623
2013-04-07,Matale,26.45,21.6,31.77,0.66,80.6,24.19,7.468,80.623
2013-04-08,Matale,26.68,22.04,31.85,1.16,81.63,23.17,7.468,80.623
2013-04-09,Matale,26.75,22.57,31.74,3.52,80.85,23.37,7.468,80.623
2013-04-10,Matale,25.1,23.07,27.06,6.61,91.03,15.34,7.468,80.623
2013-04-11,Matale,25.61,21.94,29.98,4.15,86.54,21.33,7.468,80.623
2013-04-12,Matale,26.23,22.36,30.48,6.15,84.77,22.53,7.468,80.623
2013-04-13,Matale,25.78,22.46,29.04,35.87,89.97,19.36,7.468,80.623
2013-04-14,Matale,26.1,21.14,30.9,10.17,72.76,23.36,7.468,80.623
2013-04-15,Matale,25.73,22.84,29.55,16.08,89.01,18.27,7.468,80.623
2013-04-16,Matale,25.65,23.22,28.86,5.21,90.22,22.8,7.468,80.623
2013-04-17,Matale,26.32,22.46,31.19,6.45,86.42,23.32,7.468,80.623
2013-04-18,Matale,26.34,22.47,31.07,0.72,85.92,22.74,7.468,80.623
2013-04-19,Matale,26.96,23.48,31.43,0.07,83.52,22.38,7.468,80.623
2013-04-20,Matale,26.32,23.02,30.88,0.9,85.81,21.86,7.468,80.623
2013-04-21,Matale,26.58,21.77,31.91,0.31,82.61,22.68,7.468,80.623
2013-04-22,Matale,26.67,22.5,31.5,5.72,81.84,22.36,7.468,80.623
2013-04-23,Matale,26.42,23.08,30.34,7.83,85.55,20.77,7.468,80.623
2013-04-24,Matale,26.75,23.43,30.99,5.44,83.93,21.97,7.468,80.623
2013-04-25,Matale,26.96,23.32,31.44,12.14,81.77,20.25,7.468,80.623
2013-04-26,Matale,26.37,22.53,30.8,5.13,82.24,22.31,7.468,80.623
2013-04-27,Matale,26.34,22.73,30.63,2.19,81.06,21.07,7.468,80.623
2013-04-28,Matale,25.91,22.87,29.91,1.8,87.41,21.76,7.468,80.623
2013-04-29,Matale,25.98,23.69,28.99,1.09,89.31,21.16,7.468,80.623
2013-04-30,Matale,26.55,23.22,30.43,1.15,85.44,19.5,7.468,80.623
2013-05-01,Matale,26.22,23.22,30.07,13.31,86.27,19.74,7.468,80.623
2013-05-02,Matale,25.46,23.59,28.39,9.76,90.42,20.46,7.468,80.623
2013-05-03,Matale,25.41,23.58,28.16,7.69,91.29,10.53,7.468,80.623
2013-05-04,Matale,25.88,23.6,29.07,2.42,86.81,18.58,7.468,80.623
2013-05-05,Matale,26.32,23.21,30.38,2.83,86.35,14.39,7.468,80.623
2013-05-06,Matale,26.15,23.69,29.31,11.54,88.54,15.95,7.468,80.623
2013-05-07,Matale,25.64,23.83,27.98,2.63,91.38,16.68,7.468,80.623
2013-05-08,Matale,25.69,23.31,28.95,1.59,89.8,18.74,7.468,80.623
2013-05-09,Matale,26.31,24.18,29.66,0.56,89.85,21.94,7.468,80.623
2013-05-10,Matale,26.73,24.33,30.16,0.02,85.06,19.22,7.468,80.623
2013-05-11,Matale,26.26,24.5,29.56,0.04,89.71,18.0,7.468,80.623
2013-05-12,Matale,26.12,23.29,29.97,10.34,84.03,16.41,7.468,80.623
2013-05-13,Matale,25.25,23.4,27.44,25.45,90.71,5.1,7.468,80.623
2013-05-14,Matale,25.33,23.46,28.22,20.62,89.48,19.79,7.468,80.623
2013-05-15,Matale,25.57,23.43,29.02,0.01,87.0,17.31,7.468,80.623
2013-05-16,Matale,25.91,23.39,29.53,0.01,87.39,21.34,7.468,80.623
2013-05-17,Matale,25.94,23.06,29.62,1.76,89.31,23.26,7.468,80.623
2013-05-18,Matale,25.91,23.63,29.73,1.19,88.27,20.33,7.468,80.623
2013-05-19,Matale,25.58,23.83,28.0,4.17,91.13,19.21,7.468,80.623
2013-05-20,Matale,25.52,23.26,28.89,3.7,87.97,12.84,7.468,80.623
2013-05-21,Matale,25.17,22.89,28.67,1.95,85.57,19.74,7.468,80.623
2013-05-22,Matale,25.4,23.52,28.11,1.17,87.89,22.68,7.468,80.623
2013-05-23,Matale,25.91,24.24,28.92,0.47,87.12,19.83,7.468,80.623
2013-05-24,Matale,26.15,23.92,29.55,0.72,86.34,18.69,7.468,80.623
2013-05-25,Matale,25.76,24.32,28.19,0.81,88.21,16.08,7.468,80.623
2013-05-26,Matale,25.4,23.93,27.91,0.24,88.46,17.39,7.468,80.623
2013-05-27,Matale,25.55,23.81,28.68,0.11,86.97,19.85,7.468,80.623
2013-05-28,Matale,25.36,23.57,28.17,0.8,87.6,19.44,7.468,80.623
2013-05-29,Matale,25.59,23.72,28.69,1.35,87.63,20.18,7.468,80.623
2013-05-30,Matale,25.71,24.11,28.42,5.12,88.17,15.3,7.468,80.623
2013-05-31,Matale,25.03,23.22,27.33,11.4,88.85,8.53,7.468,80.623
2013-06-01,Matale,24.56,22.81,27.09,8.86,88.58,10.65,7.468,80.623
2013-06-02,Matale,24.81,23.18,27.56,7.74,87.5,17.39,7.468,80.623
2013-06-03,Matale,25.06,23.32,27.94,3.63,87.75,15.54,7.468,80.623
2013-06-04,Matale,25.21,23.54,27.81,2.61,88.51,17.78,7.468,80.623
2013-06-05,Matale,25.03,23.75,27.18,1.43,89.8,16.06,7.468,80.623
2013-06-06,Matale,25.48,23.62,28.52,0.6,87.08,16.51,7.468,80.623
2013-06-07,Matale,25.25,23.43,28.36,6.46,86.91,18.24,7.468,80.623
2013-06-08,Matale,24.04,22.68,26.21,10.13,90.98,11.06,7.468,80.623
2013-06-09,Matale,24.83,22.39,28.61,4.03,86.31,16.83,7.468,80.623
2013-06-10,Matale,25.11,23.03,28.6,1.17,86.87,18.74,7.468,80.623
2013-06-11,Matale,25.34,23.43,28.37,2.9,88.05,16.42,7.468,80.623
2013-06-12,Matale,24.18,22.38,27.03,6.99,87.32,15.42,7.468,80.623
2013-06-13,Matale,24.22,22.4,26.91,8.33,88.38,12.09,7.468,80.623
2013-06-14,Matale,25.18,23.31,28.1,3.74,89.33,16.35,7.468,80.623
2013-06-15,Matale,25.08,23.42,27.92,2.74,88.56,16.2,7.468,80.623
2013-06-16,Matale,24.97,22.83,28.22,4.98,87.57,15.37,7.468,80.623
2013-06-17,Matale,24.01,22.65,26.21,8.29,89.96,11.16,7.468,80.623
2013-06-18,Matale,24.74,22.81,27.42,4.88,89.82,16.71,7.468,80.623
2013-06-19,Matale,24.96,23.32,27.93,3.87,88.85,17.93,7.468,80.623
2013-06-20,Matale,24.78,22.79,27.95,2.0,87.31,16.62,7.468,80.623
2013-06-21,Matale,24.94,23.24,27.78,5.07,89.11,16.16,7.468,80.623
2013-06-22,Matale,24.22,22.18,27.17,5.7,88.84,13.75,7.468,80.623
2013-06-23,Matale,24.43,22.8,26.91,5.65,90.06,11.26,7.468,80.623
2013-06-24,Matale,24.95,23.36,27.51,4.9,89.3,14.86,7.468,80.623
2013-06-25,Matale,24.96,23.21,27.87,5.68,88.93,15.43,7.468,80.623
2013-06-26,Matale,24.89,22.85,28.07,3.38,87.92,16.89,7.468,80.623
2013-06-27,Matale,24.96,22.91,27.97,0.52,87.62,18.64,7.468,80.623
2013-06-28,Matale,24.48,22.71,27.19,4.75,88.93,15.99,7.468,80.623
2013-06-29,Matale,24.73,22.12,28.78,3.44,87.2,18.63,7.468,80.623
2013-06-30,Matale,24.54,22.92,27.17,2.44,89.28,17.85,7.468,80.623
2013-07-01,Matale,24.21,22.58,27.03,1.39,89.22,17.14,7.468,80.623
2013-07-02,Matale,24.46,22.29,27.5,3.61,88.26,16.41,7.468,80.623
2013-07-03,Matale,24.65,22.91,27.72,2.05,87.14,16.79,7.468,80.623
2013-07-04,Matale,24.83,22.86,28.3,0.94,84.79,16.25,7.468,80.623
2013-07-05,Matale,24.83,22.78,27.99,2.51,86.37,16.75,7.468,80.623
2013-07-06,Matale,24.67,22.68,27.48,14.69,87.32,15.78,7.468,80.623
2013-07-07,Matale,24.11,22.63,26.79,11.26,89.39,16.44,7.468,80.623
2013-07-08,Matale,23.82,22.46,25.7,2.99,90.9,17.57,7.468,80.623
2013-07-09,Matale,24.23,22.73,26.32,2.97,89.85,14.46,7.468,80.623
2013-07-10,Matale,23.99,22.43,26.77,6.44,89.65,13.59,7.468,80.623
2013-07-11,Matale,24.03,22.28,26.66,1.16,88.26,16.82,7.468,80.623
2013-07-12,Matale,24.43,22.02,27.61,0.13,86.85,18.34,7.468,80.623
2013-07-13,Matale,24.06,22.52,26.54,0.07,89.37,19.11,7.468,80.623
2013-07-14,Matale,24.77,22.69,27.88,0.2,87.45,19.07,7.468,80.623
2013-07-15,Matale,24.83,23.08,27.94,1.26,86.17,15.72,7.468,80.623
2013-07-16,Matale,24.29,23.12,26.38,1.27,88.15,14.57,7.468,80.623
2013-07-17,Matale,24.51,22.73,26.78,1.53,89.22,16.25,7.468,80.623
2013-07-18,Matale,24.46,22.81,26.78,2.85,89.06,16.66,7.468,80.623
2013-07-19,Matale,24.62,22.63,27.55,0.58,86.29,18.08,7.468,80.623
2013-07-20,Matale,24.41,23.08,26.88,0.3,88.74,18.75,7.468,80.623
2013-07-21,Matale,24.59,22.83,27.88,1.36,87.91,17.65,7.468,80.623
2013-07-22,Matale,23.93,22.68,26.45,4.36,89.69,13.64,7.468,80.623
2013-07-23,Matale,24.03,22.6,27.1,2.92,88.3,16.55,7.468,80.623
2013-07-24,Matale,24.45,22.61,27.33,6.33,88.28,15.48,7.468,80.623
2013-07-25,Matale,24.24,22.5,26.97,6.27,88.46,15.04,7.468,80.623
2013-07-26,Matale,24.46,22.29,27.87,2.92,86.81,14.88,7.468,80.623
2013-07-27,Matale,24.81,22.18,28.71,1.04,86.36,20.82,7.468,80.623
2013-07-28,Matale,24.94,22.54,28.27,0.79,87.47,21.37,7.468,80.623
2013-07-29,Matale,24.77,23.33,27.5,0.29,87.72,22.45,7.468,80.623
2013-07-30,Matale,24.91,22.72,28.08,0.01,84.0,20.34,7.468,80.623
2013-07-31,Matale,24.89,22.58,28.49,0.02,86.02,21.57,7.468,80.623
2013-08-01,Matale,25.02,22.79,28.42,0.54,85.16,19.72,7.468,80.623
2013-08-02,Matale,24.66,22.49,27.97,3.17,85.39,16.07,7.468,80.623
2013-08-03,Matale,24.84,23.02,28.08,1.6,85.87,18.9,7.468,80.623
2013-08-04,Matale,24.39,22.75,27.38,8.11,87.8,14.0,7.468,80.623
2013-08-05,Matale,23.95,22.41,26.92,6.58,88.34,15.53,7.468,80.623
2013-08-06,Matale,23.92,22.29,26.58,0.29,88.3,17.69,7.468,80.623
2013-08-07,Matale,24.48,22.22,28.34,0.02,85.83,19.66,7.468,80.623
2013-08-08,Matale,24.52,22.45,28.15,1.39,86.39,17.95,7.468,80.623
2013-08-09,Matale,23.83,22.32,26.33,10.79,89.93,16.65,7.468,80.623
2013-08-10,Matale,24.09,22.32,26.73,5.23,90.27,15.67,7.468,80.623
2013-08-11,Matale,24.44,22.39,27.72,1.68,88.73,16.7,7.468,80.623
2013-08-12,Matale,24.7,22.75,27.95,3.02,87.6,17.17,7.468,80.623
2013-08-13,Matale,24.44,22.92,26.91,0.39,88.82,16.61,7.468,80.623
2013-08-14,Matale,24.7,22.37,28.08,0.04,86.78,17.01,7.468,80.623
2013-08-15,Matale,24.49,22.24,28.31,0.03,86.6,19.92,7.468,80.623
2013-08-16,Matale,24.78,22.26,29.3,0.02,84.13,21.04,7.468,80.623
2013-08-17,Matale,25.06,21.69,29.79,0.25,82.76,21.51,7.468,80.623
2013-08-18,Matale,24.7,22.03,28.87,0.46,83.97,20.54,7.468,80.623
2013-08-19,Matale,25.19,21.83,30.1,0.14,82.31,22.5,7.468,80.623
2013-08-20,Matale,25.19,22.46,29.6,0.13,82.96,19.08,7.468,80.623
2013-08-21,Matale,25.08,22.88,28.41,0.52,83.71,17.68,7.468,80.623
2013-08-22,Matale,25.1,23.08,28.67,0.2,84.51,20.76,7.468,80.623
2013-08-23,Matale,25.39,22.72,30.36,0.0,82.03,21.54,7.468,80.623
2013-08-24,Matale,25.39,22.83,29.87,0.0,81.61,22.87,7.468,80.623
2013-08-25,Matale,25.57,22.75,29.55,0.0,82.1,21.44,7.468,80.623
2013-08-26,Matale,25.52,22.95,29.78,0.44,83.77,20.55,7.468,80.623
2013-08-27,Matale,25.6,23.16,29.64,8.45,84.36,21.59,7.468,80.623
2013-08-28,Matale,25.22,22.7,29.12,7.27,87.1,19.47,7.468,80.623
2013-08-29,Matale,26.51,22.78,31.67,4.86,80.79,21.48,7.468,80.623
2013-08-30,Matale,25.61,22.95,29.12,3.43,85.48,22.47,7.468,80.623
2013-08-31,Matale,26.05,22.5,30.91,1.66,81.64,17.96,7.468,80.623
2013-09-01,Matale,24.97,22.68,28.84,13.13,86.37,16.79,7.468,80.623
2013-09-02,Matale,24.66,22.27,28.27,7.3,87.04,19.46,7.468,80.623
2013-09-03,Matale,24.48,21.8,28.55,0.55,84.27,21.83,7.468,80.623
2013-09-04,Matale,24.61,21.45,29.04,0.05,82.13,20.28,7.468,80.623
2013-09-05,Matale,24.45,21.85,28.18,4.79,83.58,16.53,7.468,80.623
2013-09-06,Matale,24.31,21.99,28.05,10.86,86.08,9.98,7.468,80.623
2013-09-07,Matale,23.81,22.2,26.4,12.94,88.6,8.19,7.468,80.623
2013-09-08,Matale,24.57,22.35,27.73,2.05,86.35,17.42,7.468,80.623
2013-09-09,Matale,24.47,22.34,27.73,2.07,84.54,16.25,7.468,80.623
2013-09-10,Matale,24.37,22.52,27.76,7.3,86.71,16.58,7.468,80.623
2013-09-11,Matale,24.33,22.7,27.49,11.41,87.34,14.59,7.468,80.623
2013-09-12,Matale,24.13,22.5,27.13,14.35,86.62,9.08,7.468,80.623
2013-09-13,Matale,24.58,22.02,28.19,7.88,85.65,16.52,7.468,80.623
2013-09-14,Matale,24.87,22.7,28.45,2.45,85.26,16.34,7.468,80.623
2013-09-15,Matale,25.05,22.85,28.63,1.62,85.08,20.57,7.468,80.623
2013-09-16,Matale,25.29,22.69,29.16,2.52,85.14,17.53,7.468,80.623
2013-09-17,Matale,24.97,23.04,28.04,7.01,85.62,15.6,7.468,80.623
2013-09-18,Matale,24.39,22.78,27.33,2.73,87.05,12.85,7.468,80.623
2013-09-19,Matale,25.34,23.14,28.96,1.56,86.6,19.62,7.468,80.623
2013-09-20,Matale,25.29,23.41,28.3,1.66,86.88,17.03,7.468,80.623
2013-09-21,Matale,25.29,23.63,28.22,0.13,86.06,19.03,7.468,80.623
2013-09-22,Matale,25.19,22.93,28.67,0.0,84.15,22.55,7.468,80.623
2013-09-23,Matale,25.06,22.0,29.84,0.0,85.76,21.58,7.468,80.623
2013-09-24,Matale,25.22,21.66,30.77,0.0,80.93,23.81,7.468,80.623
2013-09-25,Matale,25.7,21.24,31.63,0.0,81.49,23.28,7.468,80.623
2013-09-26,Matale,25.82,21.27,31.85,0.0,80.22,23.53,7.468,80.623
2013-09-27,Matale,25.72,21.13,31.79,0.0,80.36,24.88,7.468,80.623
2013-09-28,Matale,25.44,21.87,30.8,0.0,81.28,23.29,7.468,80.623
2013-09-29,Matale,25.09,22.02,29.85,0.0,81.81,22.81,7.468,80.623
2013-09-30,Matale,25.24,22.07,30.25,0.25,81.61,20.59,7.468,80.623
2013-10-01,Matale,25.09,22.6,28.8,0.83,84.48,19.79,7.468,80.623
2013-10-02,Matale,25.6,22.58,30.42,0.34,82.12,20.02,7.468,80.623
2013-10-03,Matale,25.39,22.21,30.14,0.14,81.2,21.44,7.468,80.623
2013-10-04,Matale,25.37,22.06,30.86,0.48,81.12,22.05,7.468,80.623
2013-10-05,Matale,25.09,21.16,30.6,0.35,81.45,23.88,7.468,80.623
2013-10-06,Matale,24.91,20.57,30.86,0.03,80.23,25.82,7.468,80.623
2013-10-07,Matale,25.01,20.5,30.19,0.12,81.97,23.8,7.468,80.623
2013-10-08,Matale,25.13,21.44,30.93,1.1,79.86,24.7,7.468,80.623
2013-10-09,Matale,25.26,22.02,30.31,2.5,79.81,18.31,7.468,80.623
2013-10-10,Matale,25.42,22.18,29.84,0.88,81.38,15.87,7.468,80.623
2013-10-11,Matale,25.07,22.88,28.44,1.09,84.3,19.78,7.468,80.623
2013-10-12,Matale,25.55,23.49,29.18,1.34,83.11,18.7,7.468,80.623
2013-10-13,Matale,25.45,23.21,28.96,0.44,83.02,18.62,7.468,80.623
2013-10-14,Matale,26.4,22.64,32.22,0.38,78.72,23.46,7.468,80.623
2013-10-15,Matale,26.49,22.99,32.04,0.07,78.24,22.71,7.468,80.623
2013-10-16,Matale,25.96,22.72,31.1,6.7,82.48,19.31,7.468,80.623
2013-10-17,Matale,25.08,22.82,28.39,2.97,87.24,18.57,7.468,80.623
2013-10-18,Matale,25.08,21.92,29.1,19.2,79.09,17.34,7.468,80.623
2013-10-19,Matale,23.81,21.5,27.16,25.86,88.86,13.59,7.468,80.623
2013-10-20,Matale,23.9,22.21,26.68,23.76,89.64,12.67,7.468,80.623
2013-10-21,Matale,24.31,22.47,27.53,3.73,88.06,16.74,7.468,80.623
2013-10-22,Matale,25.0,22.27,29.27,2.05,83.74,16.71,7.468,80.623
2013-10-23,Matale,25.54,22.75,30.14,0.6,84.13,18.84,7.468,80.623
2013-10-24,Matale,25.14,21.99,29.54,0.28,84.1,20.74,7.468,80.623
2013-10-25,Matale,24.94,22.64,28.0,1.78,87.18,20.81,7.468,80.623
2013-10-26,Matale,25.3,21.6,30.57,0.31,82.71,22.68,7.468,80.623
2013-10-27,Matale,25.2,21.09,30.46,2.96,84.29,21.2,7.468,80.623
2013-10-28,Matale,25.16,22.6,28.89,1.9,86.15,20.27,7.468,80.623
2013-10-29,Matale,25.68,22.13,30.37,2.25,82.73,21.41,7.468,80.623
2013-10-30,Matale,25.28,22.32,29.55,26.43,85.07,18.59,7.468,80.623
2013-10-31,Matale,24.33,22.69,26.75,11.72,90.15,18.12,7.468,80.623
2013-11-01,Matale,25.58,22.23,30.07,3.01,82.95,20.58,7.468,80.623
2013-11-02,Matale,24.73,21.46,29.43,9.92,87.32,16.14,7.468,80.623
2013-11-03,Matale,24.69,22.1,28.35,9.97,89.24,17.42,7.468,80.623
2013-11-04,Matale,24.6,21.33,29.02,3.4,86.91,17.29,7.468,80.623
2013-11-05,Matale,24.74,21.91,28.83,0.95,86.39,19.54,7.468,80.623
2013-11-06,Matale,24.65,21.06,29.78,4.59,84.25,19.19,7.468,80.623
2013-11-07,Matale,24.03,19.63,29.5,3.43,82.97,17.5,7.468,80.623
2013-11-08,Matale,24.01,20.19,29.88,1.68,81.58,18.82,7.468,80.623
2013-11-09,Matale,24.02,20.91,28.35,4.2,86.47,17.38,7.468,80.623
2013-11-10,Matale,25.0,20.53,30.2,5.24,85.45,18.65,7.468,80.623
2013-11-11,Matale,24.73,22.25,28.94,18.88,90.58,15.9,7.468,80.623
2013-11-12,Matale,24.65,21.45,29.58,3.48,84.76,15.71,7.468,80.623
2013-11-13,Matale,23.82,20.68,27.74,0.04,89.17,16.46,7.468,80.623
2013-11-14,Matale,24.35,21.52,28.43,0.0,88.08,17.08,7.468,80.623
2013-11-15,Matale,23.65,21.22,27.1,0.57,88.56,16.66,7.468,80.623
2013-11-16,Matale,24.12,21.32,27.91,3.51,84.14,14.46,7.468,80.623
2013-11-17,Matale,24.38,20.42,29.85,8.75,84.02,15.85,7.468,80.623
2013-11-18,Matale,23.89,20.98,28.0,4.33,88.31,17.67,7.468,80.623
2013-11-19,Matale,24.25,21.03,28.45,33.4,88.7,17.14,7.468,80.623
2013-11-20,Matale,24.58,20.94,28.95,1.17,83.45,19.4,7.468,80.623
2013-11-21,Matale,24.86,20.6,29.61,0.01,84.0,20.1,7.468,80.623
2013-11-22,Matale,24.95,20.6,30.17,2.91,84.34,18.55,7.468,80.623
2013-11-23,Matale,24.9,21.23,29.53,25.38,87.28,17.32,7.468,80.623
2013-11-24,Matale,24.7,22.49,28.14,11.57,87.94,12.93,7.468,80.623
2013-11-25,Matale,24.2,21.61,27.64,5.03,89.76,18.14,7.468,80.623
2013-11-26,Matale,24.63,21.27,29.14,7.37,87.48,18.25,7.468,80.623
2013-11-27,Matale,24.06,20.55,28.48,0.26,85.42,19.77,7.468,80.623
2013-11-28,Matale,23.88,19.07,29.52,0.0,79.03,19.21,7.468,80.623
2013-11-29,Matale,23.38,18.9,28.47,0.09,81.03,18.13,7.468,80.623
2013-11-30,Matale,23.39,20.02,27.44,11.73,89.11,14.66,7.468,80.623
2013-12-01,Matale,23.23,21.32,26.06,10.69,93.4,8.63,7.468,80.623
2013-12-02,Matale,22.3,21.07,24.46,18.17,93.07,12.53,7.468,80.623
2013-12-03,Matale,22.78,21.13,25.47,8.51,91.7,12.28,7.468,80.623
2013-12-04,Matale,23.84,21.36,27.68,17.25,91.86,12.13,7.468,80.623
2013-12-05,Matale,23.65,22.09,25.81,23.7,94.28,9.19,7.468,80.623
2013-12-06,Matale,23.96,21.1,27.97,2.11,91.46,11.08,7.468,80.623
2013-12-07,Matale,23.77,21.64,26.92,0.67,92.02,15.47,7.468,80.623
2013-12-08,Matale,24.19,21.05,28.73,0.0,89.67,10.85,7.468,80.623
2013-12-09,Matale,23.57,20.42,28.01,0.0,88.99,16.99,7.468,80.623
2013-12-10,Matale,24.0,19.66,28.84,0.0,80.26,16.12,7.468,80.623
2013-12-11,Matale,24.21,20.67,28.59,0.0,82.57,16.59,7.468,80.623
2013-12-12,Matale,23.49,19.3,27.44,2.9,86.95,16.44,7.468,80.623
2013-12-13,Matale,23.92,20.96,27.63,0.29,89.35,15.65,7.468,80.623
2013-12-14,Matale,23.84,20.32,28.52,4.23,90.13,11.5,7.468,80.623
2013-12-15,Matale,24.02,21.6,28.09,19.18,91.28,8.45,7.468,80.623
2013-12-16,Matale,22.63,20.37,25.72,2.59,89.8,10.45,7.468,80.623
2013-12-17,Matale,22.15,19.64,26.04,0.05,87.63,15.45,7.468,80.623
2013-12-18,Matale,23.17,20.8,27.12,0.49,89.76,14.56,7.468,80.623
2013-12-19,Matale,23.57,20.63,28.27,1.08,90.67,12.8,7.468,80.623
2013-12-20,Matale,23.56,21.49,27.31,2.43,90.69,13.61,7.468,80.623
2013-12-21,Matale,23.55,20.57,27.92,1.29,89.08,13.71,7.468,80.623
2013-12-22,Matale,22.23,18.58,27.04,0.27,86.32,19.36,7.468,80.623
2013-12-23,Matale,22.52,18.39,27.32,6.67,87.87,19.1,7.468,80.623
2013-12-24,Matale,23.15,20.97,27.26,6.64,89.51,12.85,7.468,80.623
2013-12-25,Matale,22.5,18.79,26.48,1.01,87.53,12.73,7.468,80.623
2013-12-26,Matale,21.2,17.5,25.4,0.09,87.2,15.96,7.468,80.623
2013-12-27,Matale,21.9,18.18,27.1,1.31,86.93,17.09,7.468,80.623
2013-12-28,Matale,21.83,18.57,26.64,0.59,89.12,14.08,7.468,80.623
2013-12-29,Matale,21.92,17.8,27.25,0.01,86.01,18.25,7.468,80.623
2013-12-30,Matale,22.5,18.08,27.97,0.02,86.43,17.71,7.468,80.623
2013-12-31,Matale,22.75,19.19,27.88,0.99,87.41,16.79,7.468,80.623
2014-01-01,Matale,22.59,19.35,27.63,0.37,84.57,17.97,7.468,80.623
2014-01-02,Matale,22.76,18.81,27.94,0.27,88.03,16.14,7.468,80.623
2014-01-03,Matale,22.69,20.91,25.93,1.34,91.71,14.54,7.468,80.623
2014-01-04,Matale,22.82,20.22,26.7,1.05,89.99,11.77,7.468,80.623
2014-01-05,Matale,23.0,19.79,27.65,1.0,88.0,10.66,7.468,80.623
2014-01-06,Matale,23.3,20.67,26.95,7.92,89.66,10.7,7.468,80.623
2014-01-07,Matale,23.73,20.82,27.43,14.66,91.24,11.94,7.468,80.623
2014-01-08,Matale,24.18,20.98,28.55,0.7,88.13,19.38,7.468,80.623
2014-01-09,Matale,23.35,20.04,27.87,2.11,88.68,14.99,7.468,80.623
2014-01-10,Matale,22.67,19.14,27.75,0.63,87.23,18.31,7.468,80.623
2014-01-11,Matale,22.83,17.91,28.35,0.12,86.27,19.25,7.468,80.623
2014-01-12,Matale,23.4,19.61,27.95,5.11,88.55,13.64,7.468,80.623
2014-01-13,Matale,23.14,21.29,25.88,6.02,94.47,15.6,7.468,80.623
2014-01-14,Matale,23.64,21.59,27.41,5.41,91.28,16.64,7.468,80.623
2014-01-15,Matale,23.7,21.18,28.36,22.32,90.74,7.83,7.468,80.623
2014-01-16,Matale,23.39,20.84,27.81,18.05,90.72,13.9,7.468,80.623
2014-01-17,Matale,22.75,19.25,27.59,1.09,87.92,19.82,7.468,80.623
2014-01-18,Matale,22.38,17.95,27.59,0.03,87.3,20.44,7.468,80.623
2014-01-19,Matale,22.21,18.35,27.66,0.04,85.78,18.66,7.468,80.623
2014-01-20,Matale,22.36,17.3,27.93,0.0,85.14,19.33,7.468,80.623
2014-01-21,Matale,23.03,19.9,27.69,0.17,86.74,20.3,7.468,80.623
2014-01-22,Matale,23.13,19.63,28.1,0.74,86.16,17.6,7.468,80.623
2014-01-23,Matale,22.67,18.57,28.12,0.88,85.18,20.81,7.468,80.623
2014-01-24,Matale,22.32,18.25,27.88,0.0,84.16,20.48,7.468,80.623
2014-01-25,Matale,21.46,16.67,27.59,0.0,81.69,20.48,7.468,80.623
2014-01-26,Matale,21.67,16.54,27.7,0.0,82.03,21.16,7.468,80.623
2014-01-27,Matale,22.62,18.43,28.06,0.41,81.27,14.93,7.468,80.623
2014-01-28,Matale,23.29,20.17,28.3,2.83,84.69,12.05,7.468,80.623
2014-01-29,Matale,23.37,20.23,28.21,11.72,86.37,13.4,7.468,80.623
2014-01-30,Matale,23.8,20.73,28.86,9.7,86.87,16.43,7.468,80.623
2014-01-31,Matale,23.91,20.69,28.81,1.29,85.84,16.78,7.468,80.623
2014-02-01,Matale,24.0,20.46,28.92,1.76,85.21,20.71,7.468,80.623
2014-02-02,Matale,23.47,19.95,28.6,0.68,82.96,18.81,7.468,80.623
2014-02-03,Matale,23.07,18.65,29.18,0.01,81.59,22.65,7.468,80.623
2014-02-04,Matale,22.55,17.54,29.08,0.0,80.55,23.11,7.468,80.623
2014-02-05,Matale,21.76,16.11,29.51,0.0,77.04,24.16,7.468,80.623
2014-02-06,Matale,21.31,15.15,28.99,0.0,78.88,24.15,7.468,80.623
2014-02-07,Matale,21.84,16.17,29.04,0.0,77.08,23.98,7.468,80.623
2014-02-08,Matale,22.42,16.98,29.67,0.0,75.59,21.13,7.468,80.623
2014-02-09,Matale,22.89,17.55,30.43,0.02,71.55,22.78,7.468,80.623
2014-02-10,Matale,22.48,16.64,30.57,0.0,66.11,25.46,7.468,80.623
2014-02-11,Matale,22.76,15.68,31.01,0.0,67.01,25.24,7.468,80.623
2014-02-12,Matale,23.62,16.51,31.83,0.0,71.01,23.82,7.468,80.623
2014-02-13,Matale,24.5,17.73,32.19,0.0,73.84,22.85,7.468,80.623
2014-02-14,Matale,25.04,19.33,32.6,0.0,74.74,22.46,7.468,80.623
2014-02-15,Matale,25.59,18.89,33.26,0.0,73.08,21.16,7.468,80.623
2014-02-16,Matale,26.09,20.13,32.92,0.0,73.67,19.28,7.468,80.623
2014-02-17,Matale,26.61,21.27,33.8,0.0,72.88,21.17,7.468,80.623
2014-02-18,Matale,25.7,20.66,32.55,0.01,75.05,22.89,7.468,80.623
2014-02-19,Matale,25.63,20.98,32.42,3.97,78.61,19.95,7.468,80.623
2014-02-20,Matale,25.46,21.77,31.59,2.05,77.65,13.1,7.468,80.623
2014-02-21,Matale,25.72,20.93,32.61,0.04,73.06,22.82,7.468,80.623
